id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
14541,33774,US,Largo,FL,27.8830140000,-82.8273200000
14542,33775,US,Seminole,FL,27.9156000000,-82.8065000000
14543,33776,US,Seminole,FL,27.8487420000,-82.8279650000
14544,33777,US,Seminole,FL,27.8475600000,-82.7554380000
14545,33778,US,Largo,FL,27.8832200000,-82.8010580000
14546,33779,US,Largo,FL,27.9095000000,-82.7875000000
14547,33780,US,Pinellas Park,FL,27.8427000000,-82.6999000000
14548,33781,US,Pinellas Park,FL,27.8407020000,-82.7161760000
14549,33782,US,Pinellas Park,FL,27.8635070000,-82.7100140000
14550,33784,US,Saint Petersburg,FL,27.7709000000,-82.6795000000
14551,33785,US,Indian Rocks Beach,FL,27.8732870000,-82.8434090000
14552,33786,US,Belleair Beach,FL,27.9233080000,-82.8395160000
14553,33801,US,Lakeland,FL,28.0426810000,-81.9066260000
14554,33802,US,Lakeland,FL,28.0327000000,-81.9518000000
14555,33803,US,Lakeland,FL,28.0154370000,-81.9352050000
14556,33804,US,Lakeland,FL,28.0325000000,-81.9558000000
14557,33805,US,Lakeland,FL,28.0947220000,-81.9453720000
14558,33806,US,Lakeland,FL,28.0429000000,-81.9577000000
14559,33807,US,Lakeland,FL,27.9866000000,-81.9538000000
14560,33809,US,Lakeland,FL,28.2065350000,-81.9679380000
14561,33810,US,Lakeland,FL,28.1273360000,-82.0150460000
14562,33811,US,Lakeland,FL,27.9857380000,-82.0132690000
14563,33812,US,Lakeland,FL,27.9774300000,-81.8864860000
14564,33813,US,Lakeland,FL,27.9459620000,-81.9209210000
14565,33815,US,Lakeland,FL,28.0404040000,-82.0066180000
14566,33820,US,Alturas,FL,27.8717000000,-81.7160000000
14567,33823,US,Auburndale,FL,28.0912960000,-81.8295020000
14568,33825,US,Avon Park,FL,27.5837710000,-81.3846240000
14569,33826,US,Avon Park,FL,27.6023000000,-81.5116000000
14570,33827,US,Babson Park,FL,27.8316970000,-81.5359660000
14571,33830,US,Bartow,FL,27.8686610000,-81.8073850000
14572,33831,US,Bartow,FL,27.8993000000,-81.8271000000
14573,33834,US,Bowling Green,FL,27.5531320000,-81.9880080000
